0.177371469	0.954751075	0.00000268	0.895524715	0.012478121	0.152754591	-1.491361694
0.175813516	0.484163398	0.043973216	0.622017776	0.081841793	0.186143573	-1.380211242
0.033128546	0.429864309	0.072800599	0.539685015	0	0.51836394	-3.029383778
0.355507217	0.407240321	0.00804485	0.87806019	0.015724691	0.431552588	-3.276921132
0.099738381	0	0.148696422	0.751910182	0	0.098497496	-2.980457892
0.099738381	0	0.148696422	0.751130516	0	0.097662771	-2.990782692
0.316176254	0.524886766	0.098533518	0.498050834	0.01705155	0.279632721	-2.130333768
0.247979071	0.307692308	0.142507493	0.325120848	0.016119925	0.214524207	-2.404833717
0.121432141	0.330317244	0.015601859	0.317480119	0.032465699	0.215358932	-2.810904281
0.16487845	0.149321546	0.10032505	0.140963668	0.013550901	0.167779633	-2.307496038
0.404744408	0.162896318	0.151302287	0.435365663	0.015272994	0.068447412	-3.256477206
0.225080102	0.488688006	0.087621457	0.474816778	0	0.277963272	-2.646403726
0.082042388	0.81900525	0.000261456	0.841415874	0.02679126	0.143572621	-2.380211242
0	0.32126708	0.104233848	0.33478871	0.014510756	0.338063439	-2.788875116
0.164143567	0.565611083	0.109608445	0.54327148	0.030235447	0.377295492	-2.773054693
0.111320145	0.552036311	0.000219111	0.553874942	0.01569646	0.261268781	-2.283301229
0.193803463	0.796380314	0.006611624	0.591454857	0.041330247	0.274624374	-2.440909082
0.209089038	0.389140941	0.103093782	0.636987369	0.03085653	0.652754591	-2.748962861
0.169728681	0.380090777	0.000758199	0.507094963	0.013070973	0.186978297	-2.648360011
0.035538964	0.592760627	0.004510645	0.662248558	0.012901587	0.171118531	-1.799340549
0.34880508	0.438914473	0.04185595	0.503976298	0.016035232	0.38230384	-2.545307116
0.336429642	0.561086475	0.000297287	0.440199595	0.014482525	0.278797997	-1.579783597
0.230459449	0.601810792	0.009689802	0.549664743	0.129467563	0.303005008	-1.924279286
0.242423352	0.610860007	0.002328233	0.591298924	0.046270679	0.261268781	-2.004321374
0.187542256	1	0.000455267	0.891158584	0.119699622	0.11769616	-1.86923172
0.255563068	0.66063354	0.006660484	0.998596601	0.030094292	0.185308848	-1.799340549
0.04873747	0.366516004	0.022311962	0.5710276	0.175935859	0.297161937	-2.661812686
0.234604192	0.773756326	0.002930839	0.91345704	0.202388346	0.350584307	-3.23146959
0.240159911	0.615384615	0.000953639	0.673007953	0.117666987	0.275459098	-2.354108439
0.161086452	0.533936931	0.005585564	0.518166225	0.034695952	0.063439065	-2.903632516
0.28051971	0.891402771	0.0000427	1	0.09338829	0.189482471	-2.496929648
0.253005673	0.538461538	0.002263086	0.630750039	0.050477105	0.308013356	-2.328379603
0.268673388	0.800904922	0.00185592	0.734133791	0.034244255	0.251252087	-1.954242509
0.330903319	0.615384615	0.000109502	0.651333229	0.055925696	0.454924875	-2.536558443
0.1822217	0.778280933	0.001421066	0.757835646	0.031872847	0.243739566	-1.963787827
0.194949881	0.796380314	0.008207716	0.798690161	0.052283891	0.212854758	-2.290034611
0.203768482	0.83710463	0.000209339	0.737720256	0.06117667	0.173622705	-2.149219113
0.229665775	0.895927379	0	0.707001403	0.075292191	0.17278798	-1.913813852
0.253681766	0.601809843	0.020520429	0.74364572	0.128959404	0.383973289	-2.88536122
0.245480467	0.597285235	0.008500876	0.681272415	0.118767997	0.296327212	-2.432969291
